1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,label
296,165,253,161,446,284,338.0,326.0,261.0,357.0,384.0,453.0,415.0,476.0,411.0,461.0,461.0,349.5,413.0,409.0,295.75,383.5,340.0,404.8333333333333,332.6666666666667,238.97058823529412,399.84313725490193,C
203,253,111,226,76,153,261.0,242.0,296.0,246.0,307.0,215.0,376.0,365.0,373.0,338.0,326.0,261.0,407.0,342.0,288.0,396.0,329.6,400.6666666666667,331.3333333333333,240.8235294117647,399.3921568627451,C
253,415,307,388,253,357,361.0,446.0,465.0,411.0,488.0,453.0,319.0,426.0,307.0,426.0,374.5,317.0,399.5,345.75,293.75,365.25,319.2,396.5,330.0,242.6764705882353,398.94117647058823,C
165,288,207,146,253,176,211.0,188.0,238.0,246.0,246.0,226.0,361.0,476.0,423.0,442.0,423.0,373.0,392.0,349.5,299.5,334.5,308.8,392.3333333333333,328.6666666666667,244.52941176470588,398.4901960784314,C
238,253,119,207,311,192,284.0,188.0,276.0,384.0,438.0,426.0,496.0,453.0,434.0,353.0,307.0,334.0,403.0,353.25,305.25,303.75,298.4,388.1666666666667,327.3333333333333,246.38235294117646,398.03921568627453,C
269,288,296,357,238,365,319.0,342.0,261.0,361.0,334.0,292.0,411.0,392.0,426.0,373.0,334.0,365.0,326.0,357.0,311.0,273.0,288.0,384.0,326.0,248.23529411764707,397.5882352941176,C
326,223,238,253,257,246,276.0,246.0,288.0,423.0,407.0,388.0,396.0,438.0,384.0,465.0,365.0,311.0,419.0,423.0,369.0,353.0,294.9,381.7894736842105,327.3030303030303,250.08823529411765,397.1372549019608,C
273,88,196,226,253,319,273.0,319.0,253.0,326.0,261.0,296.0,338.0,446.0,446.0,376.0,363.0,328.5,425.3333333333333,390.6666666666667,387.0,361.1111111111111,301.8,379.57894736842104,328.6060606060606,251.94117647058823,396.6862745098039,C
269,176,119,138,196,188,196.0,223.0,215.0,473.0,465.0,426.0,496.0,342.0,373.0,357.0,361.0,346.0,431.6666666666667,358.3333333333333,405.0,369.22222222222223,308.7,377.36842105263156,329.90909090909093,253.79411764705884,396.2352941176471,C
246,307,157,157,323,169,288.0,373.0,238.0,476.0,396.0,457.0,384.0,407.0,303.0,469.0,396.0,438.0,438.0,326.0,423.0,377.3333333333333,315.6,375.1578947368421,331.2121212121212,255.64705882352942,395.7843137254902,C
423,173,323,219,369,188,269.0,284.0,211.0,319.0,315.0,346.0,307.0,238.0,361.0,273.0,453.0,226.0,407.0,339.0,394.0,385.44444444444446,322.5,372.9473684210526,332.5151515151515,257.5,395.3333333333333,C
342,196,253,238,407,357,361.0,415.0,446.0,303.0,292.0,165.0,361.0,188.0,438.0,426.0,284.0,442.0,390.0,352.0,365.0,393.55555555555554,329.4,370.7368421052632,333.8181818181818,259.3529411764706,394.88235294117646,C
326,234,388,188,311,257,357.0,303.0,384.0,226.0,369.0,223.0,319.0,269.0,411.0,315.0,403.0,396.0,373.0,365.0,336.0,401.6666666666667,336.3,368.5263157894737,335.1212121212121,261.20588235294116,394.4313725490196,C
369,361,161,346,134,261,296.0,169.0,246.0,192.0,246.0,442.0,315.0,492.0,465.0,319.0,361.0,257.0,326.0,211.0,307.0,409.77777777777777,343.2,366.3157894736842,336.42424242424244,263.05882352941177,393.98039215686276,C
196,311,223,288,226,292,165.0,388.0,242.0,365.0,315.0,261.0,473.0,284.0,357.0,323.0,465.0,311.0,346.0,253.0,315.0,417.8888888888889,350.1,364.10526315789474,337.72727272727275,264.9117647058824,393.52941176470586,C
288,346,273,334,207,342,223.0,292.0,226.0,392.0,192.0,342.0,188.0,369.0,323.0,473.0,338.0,353.0,473.0,415.0,296.0,426.0,357.0,361.89473684210526,339.030303030303,266.7647058823529,393.078431372549,C
319,426,353,311,373,311,123.0,246.0,103.0,288.0,357.0,273.0,461.0,273.0,473.0,238.0,403.0,257.0,415.0,415.0,396.0,276.0,376.5,359.6842105263158,340.3333333333333,268.61764705882354,392.62745098039215,C
276,373,188,276,161,303,315.0,234.0,457.0,338.0,446.0,257.0,342.0,296.0,419.0,311.0,373.0,276.0,373.0,246.0,373.0,319.0,396.0,357.4736842105263,341.6363636363636,270.47058823529414,392.1764705882353,C
423,134,69,311,157,319,226.0,423.0,288.0,411.0,284.0,384.0,276.0,384.0,276.0,342.0,269.0,346.0,346.0,332.5,324.5,378.5,378.42857142857144,355.2631578947368,342.93939393939394,272.3235294117647,391.72549019607845,C
346,223,265,207,303,157,365.0,138.0,188.0,384.0,319.0,338.0,284.0,365.0,246.0,369.0,276.0,465.0,334.0,419.0,276.0,438.0,360.85714285714283,353.05263157894734,344.24242424242425,274.1764705882353,391.27450980392155,C
207,365,219,365,288,419,446.0,365.0,423.0,207.0,311.0,173.0,353.0,484.0,426.0,369.0,303.0,428.5,295.5,360.0,287.6,423.4,343.2857142857143,350.8421052631579,345.54545454545456,276.02941176470586,390.8235294117647,C
157,353,142,188,334,157,346.0,138.0,342.0,146.0,419.0,453.0,246.0,442.0,338.0,346.0,238.0,392.0,257.0,301.0,299.2,408.8,325.7142857142857,348.63157894736844,346.8484848484849,277.88235294117646,390.37254901960785,C
184,307,188,403,203,415,238.0,353.0,246.0,323.0,288.0,338.0,238.0,353.0,219.0,369.0,373.0,296.0,338.0,242.0,310.8,394.2,308.1428571428571,346.42105263157896,348.1515151515151,279.7352941176471,389.921568627451,C
211,365,226,288,396,269,226.0,369.0,296.0,423.0,292.0,461.0,307.0,303.0,384.0,338.0,411.0,284.0,272.5,315.0,322.4,379.6,290.57142857142856,344.2105263157895,349.45454545454544,281.5882352941177,389.47058823529414,C
253,307,119,288,242,288,223.0,365.0,311.0,403.0,311.0,365.0,453.0,307.0,469.0,319.0,296.0,384.0,207.0,388.0,334.0,365.0,273.0,342.0,350.75757575757575,283.44117647058823,389.01960784313724,C
211,273,246,288,169,303,188.0,365.0,273.0,334.0,269.0,438.0,319.0,403.0,396.0,276.0,334.0,319.0,315.0,215.0,261.0,223.0,353.0,349.6666666666667,352.06060606060606,285.29411764705884,388.5686274509804,C
415,373,357,346,303,188,219.0,326.0,434.0,407.0,303.0,273.0,257.0,284.0,246.0,284.0,292.0,292.0,284.0,309.0,311.0,323.0,374.25,357.3333333333333,353.3636363636364,287.1470588235294,388.11764705882354,C
338,226,261,288,253,307,334.0,323.0,315.0,303.0,265.0,326.0,392.0,365.0,365.0,257.0,311.0,373.0,369.0,403.0,361.0,423.0,395.5,365.0,354.6666666666667,289.0,387.6666666666667,C
384,365,273,326,226,265,361.0,273.0,373.0,334.0,323.0,415.0,288.0,423.0,373.0,303.0,311.0,276.0,419.0,286.0,365.0,367.0,416.75,372.6666666666667,355.969696969697,290.8529411764706,387.2156862745098,C
353,219,326,196,373,211,353.0,207.0,315.0,242.0,357.0,315.0,396.0,326.0,396.0,215.0,357.0,242.0,315.0,169.0,369.0,311.0,438.0,380.3333333333333,357.27272727272725,292.70588235294116,386.7647058823529,C
365,207,226,296,234,403,292.0,388.0,196.0,365.0,184.0,438.0,438.0,334.0,442.0,465.0,257.0,365.0,184.0,392.0,253.0,317.75,379.25,388.0,358.57575757575756,294.55882352941177,386.3137254901961,C
361,419,284,419,423,203,484.0,365.0,361.0,461.0,434.0,234.0,342.0,188.0,465.0,357.0,373.0,288.0,244.33333333333334,383.0,234.0,324.5,320.5,395.6666666666667,359.8787878787879,296.4117647058824,385.8627450980392,C
307,442,403,465,453,265,319.0,226.0,469.0,353.0,342.0,423.0,403.0,269.0,376.0,269.0,446.0,211.0,304.6666666666667,374.0,215.0,331.25,261.75,403.3333333333333,361.1818181818182,298.2647058823529,385.4117647058824,C
284,415,226,288,338,219,276.0,184.0,288.0,215.0,323.0,307.0,423.0,246.0,496.0,357.0,361.0,134.0,365.0,365.0,196.0,338.0,203.0,411.0,362.4848484848485,300.11764705882354,384.96078431372547,C
373,376,242,246,411,292,288.0,184.0,353.0,357.0,453.0,234.0,403.0,276.0,426.0,346.0,326.0,273.0,388.0,307.0,248.33333333333334,337.0,229.0,417.2,363.7878787878788,301.97058823529414,384.5098039215686,C
342,315,296,269,288,269,292.0,211.0,326.0,276.0,407.0,257.0,326.0,423.0,242.0,373.0,365.0,313.0,405.5,334.0,300.6666666666667,336.0,255.0,423.4,365.09090909090907,303.8235294117647,384.05882352941177,C
392,284,176,257,169,276,238.0,319.0,307.0,284.0,396.0,376.0,365.0,273.0,276.0,303.0,334.0,353.0,423.0,361.0,353.0,335.0,281.0,429.6,366.3939393939394,305.6764705882353,383.6078431372549,C
311,246,246,238,315,369,323.0,296.0,242.0,157.0,273.0,273.0,338.0,234.0,338.0,365.0,326.0,296.0,323.0,276.0,334.0,334.0,307.0,435.8,367.6969696969697,307.52941176470586,383.156862745098,C
288,296,203,311,373,269,296.0,273.0,315.0,288.0,369.0,338.0,273.0,261.0,303.0,184.0,353.0,288.0,361.0,361.0,423.0,384.0,323.0,442.0,369.0,309.38235294117646,382.70588235294116,C
303,215,311,184,265,242,311.0,203.0,265.0,157.0,311.0,146.0,84.0,65.0,184.0,107.0,123.0,261.0,196.0,311.0,413.0,374.4,321.4,434.7,380.5,311.2352941176471,382.2549019607843,C
211,353,226,207,19,188,92.0,276.0,138.0,192.0,103.0,226.0,119.0,238.0,103.0,238.0,253.0,415.0,323.0,388.0,403.0,364.8,319.8,427.4,392.0,313.0882352941177,381.80392156862746,C
411,184,226,196,396,396,311.0,142.0,496.0,307.0,415.0,339.5,294.0,272.5,195.5,222.5,278.0,342.0,315.25,354.25,385.75,355.2,318.2,420.1,403.5,314.94117647058823,381.3529411764706,C
288,292,126,176,96,188,257.0,276.0,276.0,434.0,496.0,453.0,469.0,307.0,288.0,207.0,303.0,269.0,307.5,320.5,368.5,345.6,316.6,412.8,415.0,316.79411764705884,380.9019607843137,C
215,223,115,188,76,219,146.0,269.0,223.0,88.0,88.0,211.0,407.5,263.0,330.5,241.5,349.5,278.5,299.75,286.75,351.25,336.0,315.0,405.5,426.5,318.6470588235294,380.45098039215685,C
384,419,457,353,496,407,361.0,234.0,403.0,253.0,369.0,196.0,346.0,219.0,373.0,276.0,396.0,288.0,292.0,253.0,334.0,326.4,313.4,398.2,438.0,320.5,380.0,C
334,423,203,261,288,153,276.0,357.0,388.0,288.0,346.0,269.0,303.0,261.0,357.0,273.0,392.0,257.0,315.0,261.0,329.25,316.8,311.8,390.9,449.5,322.3529411764706,379.54901960784315,C
384,269,211,311,273,373,307.0,315.0,146.0,296.0,369.0,492.0,346.0,361.0,303.0,292.0,373.0,323.0,338.0,269.0,324.5,307.2,310.2,383.6,461.0,324.20588235294116,379.0980392156863,C
226,234,26,176,138,303,223.0,303.0,169.0,273.0,365.0,292.0,334.0,361.0,313.0,290.0,359.5,330.5,315.0,280.5,319.75,297.6,308.6,376.3,472.5,326.05882352941177,378.6470588235294,C
388,369,392,296,338,215,215.0,196.0,346.0,196.0,257.0,238.0,265.0,361.0,323.0,288.0,346.0,338.0,292.0,292.0,315.0,288.0,307.0,369.0,484.0,327.9117647058824,378.19607843137254,C
276,207,157,269,315,273,334.0,292.0,415.0,361.0,315.0,261.0,196.0,223.0,276.0,238.0,288.0,338.0,373.0,326.0,373.0,369.0,319.4,369.59375,483.28125,329.7647058823529,377.7450980392157,C
188,238,192,246,273,334,292.0,338.0,311.0,284.0,426.0,292.0,273.0,288.0,296.0,269.0,284.0,307.0,384.0,366.5,330.5,380.5,331.8,370.1875,482.5625,331.61764705882354,377.29411764705884,C
365,369,242,207,265,146,319.0,319.0,273.0,253.0,292.0,326.0,261.0,138.0,253.0,265.0,307.0,234.0,384.0,407.0,288.0,392.0,344.2,370.78125,481.84375,333.47058823529414,376.843137254902,C
415,269,246,353,273,257,226.0,353.0,307.0,361.0,369.0,292.0,173.0,215.0,365.0,326.0,246.0,384.0,365.0,423.0,357.0,342.0,356.6,371.375,481.125,335.3235294117647,376.3921568627451,C
438,396,211,319,234,315,311.0,284.0,311.0,257.0,423.0,292.0,453.0,388.0,446.0,311.0,346.0,311.0,326.0,346.0,426.0,292.0,369.0,371.96875,480.40625,337.1764705882353,375.94117647058823,C
292,184,407,373,434,323,376.0,207.0,296.0,396.0,369.0,403.0,296.0,419.0,265.0,303.0,469.0,392.0,319.0,323.0,407.0,306.0,369.0,372.5625,479.6875,339.02941176470586,375.4901960784314,C
246,338,488,288,396,261,276.0,203.0,246.0,257.0,353.0,311.0,269.0,292.0,353.0,307.0,384.0,265.0,419.0,342.0,388.0,320.0,369.0,373.15625,478.96875,340.88235294117646,375.03921568627453,C
303,369,223,153,215,223,403.0,307.0,292.0,392.0,319.0,346.0,173.0,311.0,311.0,392.0,373.0,453.0,369.0,361.0,369.0,334.0,369.0,373.75,478.25,342.7352941176471,374.5882352941176,C
242,253,246,234,326,215,323.0,296.0,334.0,288.0,319.0,388.0,261.0,342.0,234.0,288.0,288.0,211.0,269.0,265.0,334.0,297.5,369.0,374.34375,477.53125,344.5882352941177,374.1372549019608,C
307,257,215,184,307,242,334.0,307.0,253.0,357.0,357.0,326.0,311.0,269.0,226.0,284.0,265.0,265.0,188.0,307.0,315.0,261.0,369.0,374.9375,476.8125,346.44117647058823,373.6862745098039,C
234,238,284,273,284,265,219.0,265.0,161.0,265.0,415.0,461.0,396.0,253.0,226.0,353.0,319.0,309.0,322.5,318.5,326.5,282.25,369.0,375.53125,476.09375,348.29411764705884,373.2352941176471,C
323,338,265,207,203,196,196.0,407.0,373.0,292.0,292.0,323.0,365.0,361.0,323.0,346.0,373.0,353.0,457.0,330.0,338.0,303.5,369.0,376.125,475.375,350.1470588235294,372.7843137254902,C
361,273,207,323,296,357,357.0,288.0,226.0,353.0,392.0,319.0,292.0,246.0,346.0,361.0,361.0,328.0,399.5,341.5,349.5,324.75,369.0,376.71875,474.65625,352.0,372.3333333333333,C
261,215,311,288,303,361,342.0,388.0,311.0,242.0,242.0,334.0,353.0,357.0,407.0,361.0,303.0,303.0,342.0,353.0,361.0,346.0,369.0,377.3125,473.9375,353.8529411764706,371.88235294117646,C
284,215,369,276,207,311,265.0,211.0,296.0,253.0,319.0,365.0,369.0,342.0,407.0,346.0,334.0,334.0,361.0,273.0,365.0,374.5,369.0,377.90625,473.21875,355.7058823529412,371.4313725490196,C
261,338,319,307,242,323,296.0,242.0,284.0,361.0,361.0,315.0,357.0,265.0,273.0,296.0,303.0,311.0,276.0,373.0,369.0,403.0,369.0,378.5,472.5,357.55882352941177,370.98039215686276,C
315,261,346,326,315,246,276.0,269.0,246.0,207.0,284.0,338.0,415.0,403.0,446.0,357.0,346.0,453.0,281.1666666666667,360.1666666666667,377.3333333333333,414.0,361.61538461538464,379.09375,471.78125,359.4117647058823,370.52941176470586,C
307,242,303,376,276,307,346.0,392.0,353.0,353.0,326.0,288.0,315.0,357.0,273.0,203.0,323.0,357.0,286.3333333333333,347.3333333333333,385.6666666666667,425.0,354.2307692307692,379.6875,471.0625,361.2647058823529,370.078431372549,C
238,238,296,253,311,319,276.0,246.0,238.0,184.0,307.0,334.0,346.0,319.0,253.0,326.0,315.0,315.75,291.5,334.5,394.0,436.0,346.84615384615387,380.28125,470.34375,363.11764705882354,369.62745098039215,C
361,238,165,65,284,453,307.0,423.0,388.0,288.0,276.5,311.0,290.0,261.0,280.0,303.0,304.6666666666667,274.5,296.6666666666667,321.6666666666667,402.3333333333333,447.0,339.46153846153845,380.875,469.625,364.97058823529414,369.1764705882353,C
396,342,369,342,315,388,457.0,434.0,342.0,392.0,246.0,288.0,234.0,203.0,307.0,280.0,294.3333333333333,233.25,301.8333333333333,308.8333333333333,410.6666666666667,458.0,332.0769230769231,381.46875,468.90625,366.82352941176475,368.72549019607845,C
303,203,103,192,192,315,315.0,311.0,326.0,219.0,315.0,376.0,188.0,211.0,315.0,257.0,284.0,192.0,307.0,296.0,419.0,469.0,324.6923076923077,382.0625,468.1875,368.6764705882353,368.27450980392155,C
365,284,207,323,311,357,288.0,246.0,253.0,11.0,207.0,307.0,220.5,292.0,295.5,297.5,274.5,229.0,335.3333333333333,285.6666666666667,396.42857142857144,453.0,317.3076923076923,382.65625,467.46875,370.52941176470586,367.8235294117647,C
323,223,234,219,203,369,203.0,315.0,323.0,373.0,276.0,238.0,253.0,373.0,276.0,338.0,265.0,266.0,363.6666666666667,275.3333333333333,373.85714285714283,437.0,309.9230769230769,383.25,466.75,372.38235294117646,367.37254901960785,C
323,423,338,192,388,188,365.0,273.0,334.0,173.0,288.0,326.0,292.0,334.0,407.0,342.0,396.0,303.0,392.0,265.0,351.2857142857143,421.0,302.53846153846155,383.84375,466.03125,374.2352941176471,366.921568627451,C
326,288,342,238,392,284,319.0,184.0,346.0,246.0,376.0,415.0,265.0,246.0,338.0,273.0,415.0,292.0,442.0,434.0,328.7142857142857,405.0,295.15384615384613,384.4375,465.3125,376.0882352941177,366.47058823529414,C
284,207,315,303,419,219,315.0,257.0,292.0,388.0,334.0,446.0,238.0,273.0,207.0,273.0,246.0,457.0,419.0,395.6666666666667,306.1428571428571,389.0,287.7692307692308,385.03125,464.59375,377.94117647058823,366.01960784313724,C
269,211,315,207,303,284,403.0,269.0,403.0,157.0,276.0,384.0,403.0,311.0,423.0,261.0,353.0,273.0,396.0,357.3333333333333,283.57142857142856,373.0,280.38461538461536,385.625,463.875,379.79411764705884,365.5686274509804,C
211,157,269,223,284,176,361.0,242.0,342.0,169.0,365.0,288.0,369.0,484.0,323.0,211.0,373.0,276.0,373.0,319.0,261.0,357.0,273.0,386.21875,463.15625,381.6470588235294,365.11764705882354,C
407,192,196,153,269,369,361.0,315.0,207.0,323.0,238.0,361.0,276.0,361.0,238.0,415.0,338.0,426.0,265.0,319.0,238.0,384.0,338.0,386.8125,462.4375,383.5,364.6666666666667,C
153,357,273,361,188,323,176.0,334.0,257.0,326.0,384.0,284.0,423.0,292.0,273.0,257.0,365.0,223.0,388.0,296.0,257.0,419.0,328.5,387.40625,461.71875,385.3529411764706,364.21568627450984,C
376,215,292,192,353,226,403.0,365.0,288.0,396.0,276.0,334.0,419.0,384.0,384.0,296.0,373.0,192.0,376.0,296.0,273.0,253.0,319.0,388.0,461.0,387.2058823529412,363.7647058823529,C
303,126,211,161,357,173,373.0,192.0,353.0,188.0,184.0,46.0,296.0,134.0,292.0,296.0,465.0,326.0,384.0,296.0,284.5,259.6,326.0,376.09090909090907,448.72727272727275,389.05882352941177,363.3137254901961,C
303,153,119,126,115,246,242.0,253.0,223.0,288.0,278.5,240.0,384.5,301.5,307.5,319.0,403.5,297.5,336.0,286.0,296.0,266.2,333.0,364.1818181818182,436.45454545454544,390.9117647058823,362.8627450980392,C
369,296,276,176,219,219,188.0,269.0,288.0,384.0,373.0,434.0,473.0,469.0,323.0,342.0,342.0,269.0,288.0,276.0,307.5,272.8,340.0,352.27272727272725,424.1818181818182,392.7647058823529,362.4117647058824,C
276,338,353,307,307,334,419.0,365.0,361.0,465.0,419.0,465.0,478.5,453.5,278.5,335.6666666666667,324.75,245.0,277.5,273.2857142857143,319.0,279.4,347.0,340.3636363636364,411.9090909090909,394.61764705882354,361.96078431372547,C
257,142,142,103,261,311,326.0,342.0,269.0,346.0,423.0,496.0,484.0,438.0,234.0,329.3333333333333,307.5,221.0,267.0,270.57142857142856,330.5,286.0,354.0,328.45454545454544,399.6363636363636,396.47058823529414,361.5098039215686,C
146,173,311,334,411,338,415.0,376.0,246.0,353.0,438.0,357.0,446.0,346.0,273.0,323.0,290.25,197.0,256.5,267.85714285714283,342.0,292.6,361.0,316.54545454545456,387.3636363636364,398.32352941176475,361.05882352941177,C
311,188,161,226,215,176,192.0,265.0,361.0,361.0,411.0,415.0,392.0,453.0,261.0,234.0,273.0,173.0,246.0,265.14285714285717,353.5,299.2,368.0,304.6363636363636,375.0909090909091,400.1764705882353,360.6078431372549,C
396,492,419,496,396,376,196.0,269.0,288.0,353.0,203.0,261.0,269.0,357.0,257.0,326.0,196.0,259.5,332.5,262.42857142857144,365.0,305.8,375.0,292.72727272727275,362.8181818181818,402.02941176470586,360.156862745098,C
119,288,215,196,92,307,215.0,342.0,265.0,226.0,323.0,376.0,411.0,334.0,261.0,319.0,303.0,346.0,419.0,259.7142857142857,376.5,312.4,382.0,280.8181818181818,350.5454545454545,403.88235294117646,359.70588235294116,C
353,438,357,365,257,342,234.0,307.0,242.0,257.0,211.0,276.0,473.0,384.0,392.0,388.0,434.0,338.0,303.0,257.0,388.0,319.0,389.0,268.90909090909093,338.27272727272725,405.7352941176471,359.2549019607843,C
407,242,276,257,257,142,288.0,269.0,192.0,238.0,238.0,246.0,196.0,407.0,403.0,446.0,376.0,338.0,273.0,365.0,288.0,319.0,396.0,257.0,326.0,407.5882352941177,358.80392156862746,C
346,192,223,196,319,346,273.0,369.0,342.0,338.0,265.0,369.0,396.0,303.0,453.0,292.0,238.0,319.0,319.0,261.0,323.0,269.0,367.6666666666667,284.0,335.0,409.44117647058823,358.3529411764706,C
338,265,238,246,173,242,238.0,365.0,338.0,211.0,442.0,253.0,269.0,276.0,357.0,276.0,392.0,469.0,388.0,273.0,334.0,361.0,339.3333333333333,311.0,344.0,411.29411764705884,357.9019607843137,C
315,223,257,284,311,319,253.0,261.0,242.0,284.0,365.0,234.0,257.0,326.0,307.0,257.0,434.0,423.0,465.0,403.0,407.0,373.0,311.0,338.0,353.0,413.1470588235294,357.45098039215685,C
261,188,169,261,253,276,338.0,276.0,307.0,353.0,461.0,315.0,396.0,423.0,273.0,334.0,392.0,373.0,361.0,323.0,361.0,388.0,284.0,415.0,419.0,415.0,357.0,C
353,273,342,361,411,307,342.0,326.0,265.0,253.0,423.0,338.0,292.0,307.0,184.0,242.0,234.0,215.0,384.0,296.0,322.5,303.5,272.4,420.4,419.0,415.0,357.0,C
353,388,473,469,492,484,492.0,357.0,461.0,192.0,296.0,53.0,269.0,315.0,334.0,303.0,469.0,188.0,342.0,269.0,284.0,219.0,260.8,425.8,419.0,415.0,357.0,C
365,246,238,284,246,326,176.0,246.0,284.0,461.0,188.0,338.0,238.0,461.0,276.0,419.0,215.0,292.0,307.3333333333333,260.0,280.3333333333333,243.33333333333334,249.2,431.2,419.0,415.0,357.0,C
246,188,238,261,161,338,184.0,346.0,223.0,215.0,488.0,261.0,323.0,265.0,388.0,307.0,278.5,324.5,272.6666666666667,251.0,276.6666666666667,267.6666666666667,237.6,436.6,419.0,415.0,357.0,C
161,357,107,307,153,423,253.0,326.0,438.0,273.0,415.0,376.0,284.0,419.0,273.0,353.0,342.0,357.0,238.0,242.0,273.0,292.0,226.0,442.0,419.0,415.0,357.0,C
246,353,157,346,192,365,292.0,469.0,334.0,269.0,442.0,388.0,415.0,342.0,338.0,273.0,369.0,276.0,311.0,392.0,297.0,292.0,226.0,442.0,419.0,415.0,357.0,C
284,157,307,207,296,246,288.0,396.0,257.0,238.0,296.0,338.0,403.0,338.0,323.0,334.0,288.0,334.0,388.0,496.0,321.0,292.0,226.0,442.0,419.0,415.0,357.0,C
311,257,292,219,334,365,353.0,326.0,196.0,134.0,253.0,326.0,265.0,284.0,311.0,415.0,415.0,453.0,403.5,444.0,345.0,292.0,226.0,442.0,419.0,415.0,357.0,C
253,303,338,319,234,376,338.0,338.0,238.0,361.0,376.0,284.0,265.0,319.0,176.0,257.0,365.0,276.0,419.0,392.0,369.0,292.0,226.0,442.0,419.0,415.0,357.0,C
342,296,296,223,257,226,273.0,292.0,426.0,292.0,303.0,226.0,146.0,69.0,88.0,161.0,176.0,303.0,215.0,276.0,346.0,292.0,226.0,442.0,419.0,415.0,357.0,C
319,88,42,19,284,284,426.0,326.0,373.0,303.0,442.0,296.0,311.0,273.0,323.0,273.0,334.0,334.0,215.0,276.0,346.0,292.0,226.0,442.0,419.0,415.0,357.0,C
388,296,323,261,361,261,269.0,342.0,323.0,88.0,196.0,107.0,284.0,169.0,223.0,273.0,361.0,334.0,215.0,276.0,346.0,292.0,226.0,442.0,419.0,415.0,357.0,C
